530
99                Delta(2420)0              0       2.42           12      1       0       0
910               Delta(2420)-              0       2.42           12      1       -1      0
97                Delta(2420)++             0       2.42           12      1       2       0
-99               Delta(2420)0b             0       2.42           12      -1      0       0
-98               Delta(2420)+b             0       2.42           12      -1      -1      0
-97               Delta(2420)++b            0       2.42           12      -1      -2      0
-910              Delta(2420)-b             0       2.42           12      -1      1       0
10423             D1(2420)0                 0       2.4223         3       0       0       0
10413             D1(2420)+                 0       2.4234         3       0       1       0
-10413            D1(2420)+b                0       2.4234         3       0       -1      0
20423             D1(2430)0                 0       2.43           3       0       0       0
4212              Sigmac(2455)+             0       2.45292        2       1       1       0
4112              Sigmac(2455)0             0       2.45292        2       1       0       0
-4212             Sigmac(2455)+b            0       2.45292        2       -1      -1      0
-4112             Sigmac(2455)0b            0       2.45292        2       -1      0       0
4222              Sigmac(2455)++            0       2.45402        2       1       2       0
-4222             Sigmac(2455)++b           0       2.45402        2       -1      -2      0
20433             Ds1(2460)+                0       2.4596         3       0       1       -1
-20433            Ds1(2460)+b               0       2.4596         3       0       -1      1
415               D2*(2460)+                0       2.4601         5       0       1       0
-415              D2*(2460)+b               0       2.4601         5       0       -1      0
425               D2*(2460)0                0       2.4611         5       0       0       0
4232              Xic+                      0       2.4679         2       1       1       0
-4232             Xic+b                     0       2.4679         2       -1      -1      0
4132              Xic0                      0       2.471          2       1       0       0
-4132             Xic0b                     0       2.471          2       -1      0       0
9000329           K4(2500)+                 0       2.49           9       0       1       1
9000319           K4(2500)0                 0       2.49           9       0       0       1
-9000329          K4(2500)+b                0       2.49           9       0       -1      -1
-9000319          K4(2500)0b                0       2.49           9       0       0       -1
4214              Sigmac(2520)+             0       2.5175         4       1       1       0
-4214             Sigmac(2520)+b            0       2.5175         4       -1      -1      0
4114              Sigmac(2520)0             0       2.518          4       1       0       0
-4114             Sigmac(2520)0b            0       2.518          4       -1      0       0
4224              Sigmac(2520)++            0       2.5184         4       1       2       0
-4224             Sigmac(2520)++b           0       2.5184         4       -1      -2      0
10433             Ds1(2536)+                0       2.5354         3       0       1       -1
-10433            Ds1(2536)+b               0       2.5354         3       0       -1      1
435               Ds2(2573)+                0       2.5726         5       0       1       -1
-435              Ds2(2573)+b               0       2.5726         5       0       -1      1
4322              Xic'+                     0       2.5757         2       1       1       0
-4322             Xic'+b                    0       2.5757         2       -1      -1      0
4312              Xic'0                     0       2.578          2       1       0       0
-4312             Xic'0b                    0       2.578          2       -1      0       0
14122             Lambdac(2595)+            0       2.5954         2       1       1       0
-14122            Lambdac(2595)+b           0       2.5954         2       -1      -1      0
96                N(2600)0                  0       2.6            12      1       0       0
95                N(2600)+                  0       2.6            12      1       1       0
-96               N(2600)0b                 0       2.6            12      -1      0       0
-95               N(2600)+b                 0       2.6            12      -1      -1      0
4314              Xic(2645)0                0       2.6461         4       1       0       0
-4314             Xic(2645)0b               0       2.6461         4       -1      0       0
4324              Xic(2645)+                0       2.6466         4       1       1       0
-4324             Xic(2645)+b               0       2.6466         4       -1      -1      0
4332              Omegac0                   0       2.6975         2       1       0       2
-4332             Omegac0b                  0       2.6975         2       -1      0       -2
1000020030        HE3                       0       2.80839        2       3       2       0
-1000020030       HE3b                      0       2.80839        2       -3      -2      0
1000010030        Triton                    0       2.80892        2       3       1       0
-1000010030       Tritonb                   0       2.80892        2       -3      -1      0
441               etac(1S)0                 0       2.9803         1       0       0       0
1010010030        HyperTriton               0       2.99114        2       3       1       -1
-1010010030       HyperTritonb              0       2.99114        2       -3      -1      1
443               J/psi(1S)0                0       3.09692        3       0       0       0
10441             chic0(1P)0                0       3.41475        1       0       0       0
20443             chic1(1P)0                0       3.51066        3       0       0       0
4422              Xicc++                    0       3.5189         2       1       2       0
4412              Xi(cc)+                   0       3.5189         2       1       1       0
-4422             Xicc++b                   0       3.5189         2       -1      -2      0
